event_times,event_types,source_index
"[0.84883999,0.8890891,1.17956803,1.46329242,2.33678249,3.06312169,3.28493436,6.49655195,6.98152392,10.9114979,14.79468722,15.58979428,15.78162692,16.91620149,20.51048591,23.09345323,24.79045436,25.36435497,25.61032136,28.53051944,29.03368196,29.26630175,29.40121894,29.49101971,29.5072418,30.57775921,31.03055383,31.26759541,32.51744925,34.53852506,35.58317674,35.59203429,36.03229843,36.94570672,37.20375226,37.6436639,39.3520961,43.33573378,45.74696071,48.06392178,52.16940425,54.3673549,55.62230458,57.38414067,59.32062321,59.41763277,65.88473203,67.85552117,68.50408722,74.52711723,74.82924499,75.61202723,77.23189794,80.47821577,80.59950894,82.78179959,83.37509297,83.92603552,83.94921706,88.6255751,89.86176559,98.53656408,99.64573488,103.03600279,103.45515724,105.25768471]","[2,3,3,5,0,2,6,0,1,6,2,3,3,3,2,3,2,3,3,2,6,3,2,5,3,7,3,2,3,3,2,6,2,7,3,3,3,3,2,4,2,1,7,7,3,2,4,7,2,0,1,1,1,5,2,7,7,7,7,2,3,5,7,2,0,1]",55
"[0.45673193,5.21267103,8.38946588,8.43806,8.61641011,9.50559839,20.00429271,20.30156585,29.31799356,29.57631047,29.8396642,31.52422216,32.13443838,33.64469801,40.03169922,43.05227765,43.13518262,45.64772544,46.1745814,46.52177944,46.99032372,47.09107673,47.62858222,47.64969199,47.68195649,48.27041333,48.51687434,49.17415958,49.5823045,49.66981428,50.41970873,52.62666272,54.33598468,57.99127126,60.23439781,61.64834627,63.24980217,63.51045005,63.74566269,66.38530979,66.42107182,68.08108906,69.94721682,70.75570956,73.64685584,73.99752665,79.408611,83.13760738,84.20750128,84.55843738,85.18848261,85.29757515,85.74071186,87.59637716,91.74040181,94.22603501,94.8427172]","[7,6,1,0,1,2,0,1,2,3,3,2,3,3,0,0,1,1,0,0,0,1,1,1,1,0,0,7,1,0,5,1,7,7,0,0,3,6,1,1,0,1,1,4,5,0,2,1,0,7,1,7,7,5,0,1,5]",56
"[0.01698528,0.45142617,1.57752196,1.8852471,2.64768627,2.84947839,3.85937794,3.95212396,4.25892476,5.53693474,6.04231168,6.25801572,6.59430344,6.63046533,6.70035472,6.82697453,7.16632208,7.31615022,8.07482315,8.08864667,8.24523793,8.57578082,8.58682372,8.65160409,8.95095461,9.05033261,9.09635449,9.72549573,9.99415704,10.09073633,10.11024001,10.59561221,10.61610483,10.64299956,10.98022449,10.98069097,11.08783186,11.13018311,11.53327602,11.60167789,11.69507595,12.08632841,12.32526315,12.62715031,12.63682581,12.65475814,13.00896661,13.13007647,13.21903197,13.61508275,13.82632054,14.69555565,15.29295298,15.48513766,15.86316947]","[1,0,1,0,0,2,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,7,2,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,5,0,1,1,1,1,5]",57
"[1.61756221,4.03684125,4.6183825,8.34202767,9.42735495,10.80798999,14.75868053,15.78873389,16.05036139,16.08958154,16.17822944,16.56629287,16.8021476,22.65292791,25.94671685,31.0641142,31.15732406,31.48286549,34.78094543,35.34625575,35.4188055,36.78487459,37.69605176,38.09939138,39.41095415,39.51664615,41.1927483,44.75455436,46.10090981,46.3033695,47.88607607,48.27661574,48.61636158,49.3506995,50.1189054,52.00814241,52.27233143,52.59768601,54.13784953,54.19939134,54.36198726,54.61647711,54.87111636,56.08981305,56.21805813,63.99568871,64.88289145,66.04532533,66.39334758,66.53031064,67.42276281,67.48837701,67.8493776,67.98187668,68.53043651,68.6584964,69.88095177,74.83747667,75.97538972,76.69780489,83.24958629,87.46494608]","[3,0,1,3,5,0,1,5,1,0,0,1,1,7,0,2,0,3,6,3,1,0,1,0,3,1,7,1,3,4,2,3,3,3,2,0,2,3,3,2,2,1,3,3,4,0,2,3,6,7,2,2,5,3,4,3,3,2,7,7,5,4]",58
"[1.39307169,2.6811363,2.88313617,6.74005612,14.1810367,14.51118404,15.04599578,16.23124538,17.08679708,17.66447179,18.22840606,18.32461731,20.34385613,20.56117403,22.30188013,22.53794152,29.07551572,32.56526922,36.00477813,36.10825722,36.42488558,36.74210306,37.36995403,39.6847451,40.02303754,40.34403051,40.39409741,40.72519757,41.08912905,41.24327757,41.30928906,41.44301079,42.03769495,42.98089464,43.08533847,44.47862204,44.85179841,45.87746694,46.56761357,46.64127126,46.77990639,46.95854217,47.44975086,47.58459697,48.35245879,48.45156897,48.65466201,49.0647783,49.09918569,49.34967137,58.72813307,59.56512055,60.1556383,61.99428435,63.02301349,63.65829388,64.230564,64.252984,65.31003785]","[4,4,4,5,1,0,1,1,0,0,0,4,1,1,4,0,2,7,2,3,4,0,5,1,0,4,1,0,1,0,5,0,5,1,1,1,0,3,1,0,1,0,0,0,2,1,1,1,1,0,5,2,7,3,3,2,2,3,5]",59
"[0.62834922,2.41357736,5.01714729,5.89602438,6.53790647,12.22543016,13.40610151,14.26437615,14.39825636,14.51082782,16.13123818,17.03404066,18.79879207,19.73191719,25.52691319,29.542082,30.34110706,34.83264537,35.07169484,36.63831369,37.72998385,38.7829385,39.20815049,39.44459279,39.96448136,39.96879349,41.25782166,41.41685708,42.17527173,42.17912426,42.77672454,43.05045141,43.24075082,43.43984554,44.8186414,44.90197824,47.51754022,47.74322873,47.8276423,47.93611941,48.06660355,48.10871579,48.26685963,48.26823879,48.94057695,48.97923475,49.67910715,51.86739693,56.62201202,59.75727401,63.42527209,64.90668168,64.95684067,66.05565178,66.80214534,67.52677782,67.91586709,68.68501494,68.70576735,68.77775858,68.91876398,68.95404199,69.17209371,69.42376397,69.71300717,69.89810985,69.98593226,70.08170542,70.35323279,70.49371563,70.55981386,71.06704486,71.23893725,71.7194607,71.97761539,72.05208245,73.08711165,73.39175197]","[5,2,5,4,7,2,5,3,2,3,7,6,1,0,1,2,3,2,3,6,3,6,4,7,7,0,1,0,1,0,0,1,1,0,1,6,0,1,1,0,4,0,6,0,0,1,4,1,7,0,4,1,0,1,0,0,0,1,1,0,0,1,0,6,0,1,1,1,1,0,0,1,1,0,1,1,1,0]",60
"[0.1109771,1.45821473,2.96925283,3.18225602,3.52364464,3.60022935,6.28081375,6.42637428,11.44254933,11.66693267,15.98373806,26.5380939,37.62292588,42.49007238,43.0741242,44.9394544,45.24196498,45.67547149,46.03614809,48.67546469,48.78397257,51.58498568,52.74951094,55.67960763,56.2156533,56.8432797,58.12577001,64.32857574,71.26100741,71.48869136,71.90634096,80.04784746,82.07511906,82.0854247,84.01225268,87.30776453,88.7719935,89.91283912,93.25043362,93.42018236,94.67475451,97.08097407,98.53691628,99.04820968,99.7397514,99.9321689,101.22880077,101.25928098]","[3,4,0,7,3,2,5,3,1,5,0,5,1,7,1,1,0,1,0,2,5,0,1,2,0,1,0,4,2,3,5,5,1,0,0,1,4,7,0,7,6,2,1,3,5,0,2,6]",61
"[9.98340196,10.80082,10.94616691,12.44818988,12.89503713,13.15658773,13.3593546,13.50644734,15.73449748,17.08736111,19.52160583,19.7443507,20.7923383,21.07800285,21.59282567,21.72294491,21.75558464,22.01666696,22.10708863,22.41019834,22.60083669,22.7177901,22.88770738,23.0099574,23.55482846,23.63637462,23.68538807,23.82996539,24.25233425,24.87100962,25.018719,25.37706287,25.68825575,25.86744938,25.96810501,26.70307893,26.70969273,26.7742017,27.10984735,27.15226494,27.46141205,27.87813375,29.06608246,31.8825148,33.12634635,34.48743382,35.39046789,37.51681644,38.09308882,39.57975535,40.73298749,52.54777401,53.83364127,54.82065827,56.5886584]","[2,3,1,3,0,6,0,1,0,7,4,2,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,2,6,1,0,0,1,0,0,5,3,1,1,7,0,6,6,6,1,2,3,1,0,3,1]",62
"[4.93510459,5.66808012,7.21592602,11.73875122,11.85783763,12.29128298,13.65887832,17.3365818,17.9802469,19.58473535,20.63233439,25.5620038,25.77841008,28.03471493,28.13024395,33.03482267,35.89087308,36.51094523,47.32503276,48.67978914,50.23665605,50.58901094,51.92628023,55.85169039,56.96123877,57.50474887,60.40543011,60.89853606,62.40178853,62.69561089,67.2134281,71.75607911,74.76084638,75.56775267,77.38424542,77.96538843,78.0793063,81.78161186,82.87632274,87.30156443,88.75595047,92.42555748,92.94869924,93.32801305,93.81405591,95.52642059,96.89047049,100.66604564,102.14371971,103.03399873,103.26061543,103.36333844,103.48419891,107.72687891,107.78890838,107.97743888,108.07871103,108.16844926,108.76911718,109.36092914,109.68037324,109.85076433,110.75066218,110.7908225,110.95862015,111.36488215,111.72233066,111.93014349,112.0886131,113.93254861,117.03656129,117.33168152]","[3,3,5,3,3,6,4,2,3,3,4,7,5,2,3,7,0,1,2,4,0,5,7,7,2,4,4,4,7,1,0,5,3,1,5,3,1,1,2,5,4,2,3,4,3,4,0,0,1,2,3,3,0,1,3,0,0,1,1,1,0,0,1,0,1,0,0,6,1,1,1,0]",63
"[2.42394345,3.37096242,3.54560884,5.40236643,5.4598219,6.31652036,6.73013574,6.99608385,11.67000243,18.31725776,18.53807031,18.91914716,19.12718523,20.83099908,21.44774618,21.70955381,23.48213969,23.56602932,23.97071639,24.78572099,25.99196025,27.32550056,27.47876895,33.94699723,34.7626513,44.29653752,45.89133872,46.24399161,46.33872145,46.91335103,47.14604967,47.15514186,49.53910712,50.70000344,51.46995003,53.9246033,54.19761711,55.72002079,56.14474234,56.69698439,59.71962499,60.56687899,60.94387533,61.28888264,61.62290744,61.79908528,63.0565786,65.3972181,66.1049994,67.80945367,73.80033474,74.20730014,79.32165802,79.3775701,91.42211311,92.06677151,95.29158819,95.33777235,96.16585011,96.81914596,97.01796239,97.64149872,97.66869579,99.9712701,100.36310263,100.82618008,101.04891628,101.17660963,101.95349086,102.10736314,103.1736757,103.34484175,103.66761711,103.79282732,108.05627214,108.61749453,109.35167676,110.79347584,110.83006019,111.72228906]","[3,7,3,7,4,1,1,2,5,1,0,0,1,0,1,0,3,1,5,1,0,1,1,4,7,3,1,0,1,0,1,4,1,0,3,1,7,0,0,1,4,2,2,3,3,0,3,0,3,7,5,4,5,1,2,2,3,3,3,3,5,0,3,0,1,1,4,1,0,0,1,1,7,0,0,1,1,0,1,1]",64
"[1.29906339,2.29781285,4.47759249,5.19929474,5.50521423,9.84804559,13.09739408,14.52094135,19.97293271,21.66095402,24.22160047,24.95180942,24.96971686,27.30291553,28.18751617,28.54862728,30.34100816,30.90625792,31.69911629,31.94285523,31.94923532,32.06927672,32.07302328,32.25613503,32.7856726,32.81971262,33.08921862,33.44114086,33.54856037,33.68646388,33.77157764,33.86378232,33.93504788,34.53856231,34.77646554,35.00782429,35.50105967,35.54385675,35.90631709,36.16679956,36.30536949,36.39617959,37.65375942,37.78677077,37.79251064,40.3646357,41.08806428,41.62175937,43.01483128,44.30928461,44.41306718,44.76836343,49.18563797,57.30929822,64.03522957,64.65454185,65.80567155,65.99139824,68.01655308,68.11874486,69.95698545,73.26200007,74.39615889,75.54167546,76.03034248,76.22550815,76.52216695,77.07510737,77.57944087,77.84994165,77.89329949,79.01164453,79.10737667,79.81357373,80.21744684,80.90565778,81.10604465,81.6729488,82.48483517]","[1,7,5,0,5,6,6,1,2,3,4,2,3,1,3,3,3,2,3,3,1,2,2,4,3,5,2,0,3,2,2,3,5,7,3,3,2,3,0,3,4,3,3,3,2,2,2,3,2,3,2,3,3,7,0,6,6,1,0,1,2,4,3,0,0,1,0,1,0,5,0,1,2,0,1,6,2,1,3]",65
"[3.75585724,5.1556807,5.4805198,6.90153652,7.74801383,8.29939799,9.93581637,13.46526475,14.2258647,14.51276479,14.76332525,14.81969809,16.24083015,17.64870014,17.84440986,18.22648645,19.1287348,29.3102391,29.67571937,32.50058441,33.51574907,33.59918848,36.93773484,37.21231221,37.31394491,39.00559414,39.86049401,39.87313021,40.76659613,42.19541193,42.35112421,43.77284774,45.3740476,45.38541245,45.99269726,49.37491146,49.38810725,49.65847228,49.96380769,50.28065251,50.43669618,50.66925347,51.75676779,52.69738493,52.80381498,54.5899735,55.93484835,56.18212251,56.78193926,58.73152429,61.57568476,63.44562163,63.65727903,64.22836456,64.24255336,66.60180705,68.19491752,82.17392542,83.08319085,83.27994485,83.85677702,85.12319945]","[1,1,4,5,2,3,6,0,1,0,1,1,1,0,1,0,0,3,1,7,2,3,3,1,4,5,1,0,1,0,1,0,4,0,1,0,1,0,0,1,5,1,1,0,0,1,0,0,1,1,0,0,1,2,7,1,6,1,2,4,3,3]",66
"[0.988199,1.52011004,2.58718437,3.74698407,5.30871394,5.61711916,6.08942455,6.40851464,7.1283966,9.32364368,10.35773715,15.66384066,16.02580354,22.17629187,23.80055932,24.58931707,24.80407461,25.36175916,25.55018396,26.92055273,27.27750646,35.6994995,36.84411004,37.30897042,40.65208575,48.95978765,50.61450121,51.05033833,51.25458697,51.89065272,51.95259382,52.18201279,57.50623233,59.61230802,59.6528995,59.88342073,60.3740873,60.43853381,60.48228604,60.73653887,60.91640794,60.97044527,61.19336909,61.95453101,62.42651549,63.00370166,63.12891351,63.55538203,64.25554976,64.42852367,64.448426,64.75970139,64.79909606,65.33296371,65.48951897,65.95132824,66.06256827,66.51897238,66.55161938,66.63444584,67.02831888,67.18822965,67.32746666,67.56531705,69.56184016,69.60822607,70.91225259,70.96364836,71.0064977,71.89604756,72.07777828,72.2371371,72.35988871,72.5839661,73.27729365,73.30058869,73.56088844,73.67070947,74.24249118,74.42555049]","[7,6,7,2,5,3,7,2,3,3,3,6,4,3,3,2,4,0,4,3,1,4,5,1,7,3,2,3,2,3,3,3,1,0,1,1,1,1,0,1,0,1,0,2,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,6,0,1,0,1,0,0,1,0,5,5,1,0,1,0,1,1]",67
"[1.80537827,7.15768609,7.67102385,9.56170926,11.26389346,12.52987047,13.16351891,13.35063101,14.13878328,14.62268501,15.36606786,16.72777768,19.20181735,24.3570681,25.99923609,29.71621347,30.12475724,30.25224717,30.49761857,31.63049582,32.63650827,33.30514783,36.88356702,38.15661522,38.44870505,39.59773271,40.31470046,42.42960697,49.27747931,62.6136374,63.32786271,63.76840207,67.19575932,68.51662878,69.15532799,74.92798999,78.47082091,82.03872359,83.44512051,83.53650685,83.71582999,84.98083924,85.30667117,85.71246855,85.84814621,86.2147288,86.22603863,86.27374974,86.52060713,86.93364941,87.19639786,87.3976294,87.49065976,88.1610994,89.89376099,90.81881939,90.84010379,91.5436945,92.14605485,92.40578335,92.42676409,93.26953532,93.3045819,96.14014737,98.68909406,99.83842189,99.87133741,100.07990027,100.75811385,101.4228176,103.1386687,104.66055757,105.07089715,105.12638332,105.20010013,106.05579255,106.11775772]","[2,7,5,3,3,7,1,0,1,0,5,1,0,0,5,1,0,1,0,4,1,4,7,0,1,7,5,0,3,3,1,5,7,6,5,0,1,0,1,0,0,1,1,0,1,0,1,0,0,7,0,0,5,0,2,5,1,1,0,1,0,0,3,2,1,0,1,1,1,1,1,0,1,1,0,0,2]",68
"[4.07088722,6.23328518,9.14000776,10.01624256,10.95739436,12.87312138,12.97501245,13.18070871,13.81112173,20.97251298,23.24155317,27.39443086,30.00764102,35.15235802,35.38822768,37.06731261,37.12464092,38.88566694,41.19312029,42.4412039,42.59629655,47.09504335,48.23376407,54.72261417,58.23587092,58.32175399,58.49993766,58.75562444,59.61890246,60.41352854,62.6413826,66.66403673,71.44039851,75.29529189,78.88773646,80.36991586,80.72483162,80.98206643,81.01351144,81.4596127,81.55604228,81.64768664,82.71782543,83.71042806,84.64442433,87.70967125,88.90924384,91.25049251,91.6645549,91.66990288,92.0619862,92.60513959,93.07672059,93.17079494,93.19465497,93.76143833,94.23813556,94.37049588,95.00605826,95.22153154,95.90072711,95.94037603,98.12113829]","[6,2,5,3,4,0,5,1,7,5,5,4,6,3,3,2,4,3,6,4,5,7,0,7,1,4,0,1,4,0,7,7,7,2,7,1,0,1,0,0,0,5,1,2,1,0,1,0,1,0,0,1,0,0,1,1,1,0,2,3,2,7,1]",69
"[3.88987172,5.3649219,5.7989208,7.40237836,11.64407551,19.856357,25.07436649,25.46950951,29.66665631,30.75642675,30.93093396,35.39986008,39.4285874,39.61297503,42.14687287,46.14738466,51.34532843,52.4358765,57.11245933,59.25993456,59.82765536,60.73674823,61.39429931,61.44554135,61.59031813,63.62245338,63.63812857,63.89144257,64.30655202,68.0578791,69.20564397,69.75624873,69.90647115,72.91973085,77.96043264,78.73531902,88.25841106,91.20139552,91.29814395,91.42623673,91.81509953,92.17503113,92.42117638,93.0708747,93.63306789,94.64311389,94.66703736,95.46020255,96.26593208,96.48765271,96.94310562,96.97097312]","[5,7,3,4,6,2,6,1,3,2,3,5,7,5,1,5,5,5,2,5,6,0,1,6,6,7,1,0,5,0,5,7,7,5,0,1,0,7,0,1,4,5,3,0,1,0,1,0,5,1,0,1]",70
"[0.02907556,2.27380984,5.32018697,6.16187608,6.94854376,12.35357755,13.03177365,14.35361488,14.56980044,15.3897857,16.23854195,17.36375876,18.70499861,18.7870719,19.92276302,19.94261098,20.59927364,20.71087017,21.75639114,21.90286694,24.96317459,25.11380754,26.03176093,29.71367934,30.43746873,31.72691647,32.50715913,33.57842728,33.79701029,34.11475398,34.34702199,34.7170407,34.81178447,34.83639616,35.15603392,35.78068659,42.66810768,44.6601652,44.98801525,45.07277365,45.24494926,47.29058786,54.27496146,58.85579388,60.60506102,61.0778716,61.88901071,62.04401792,62.30184108,62.30506643,63.15465266,63.41381248,63.49856246,64.03478216,64.31381123,64.61799331,64.99957694,65.27744635,65.45627281,65.68129076,65.73640365,65.90189378,66.0232134,66.14113941]","[5,3,6,6,5,0,1,0,5,1,0,1,0,1,2,0,1,0,1,3,7,4,1,7,3,0,1,2,3,0,5,1,2,3,2,3,6,5,1,0,4,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0]",71
"[2.56534108,4.75193055,4.89743088,8.53482413,12.8872754,13.02862311,18.18677834,19.67320851,20.08099241,20.42610353,20.81431933,21.33964547,22.97668917,24.42844263,26.47969799,28.93878051,29.18063933,31.03208926,31.38510552,31.94990004,32.29454577,32.40109991,32.43919506,32.94216582,35.53045705,35.81937688,37.23870978,37.98395098,38.70864903,39.27245463,44.05480166,45.38214185,45.90777765,46.75118829,46.99323585,48.26069443,48.97220373,49.19390017,49.33826711,50.71348578,50.7386707,50.74313029,50.83612077,50.92878767,51.41612657,51.49292684,52.0387763,52.70997966,52.74218709,53.39074406,54.2019424,54.35539266,54.6983665,54.78079609,55.31553842,55.34789627,55.77537785,56.07908016,56.15740067,56.62510596,57.2131713,57.63783386,57.68107051,58.01810387,61.28103444]","[4,2,3,2,7,7,5,2,3,7,2,3,1,1,3,2,4,3,0,6,3,0,1,2,7,2,1,0,2,3,5,1,0,1,0,0,0,0,1,5,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,5,1,0,0]",72
"[1.50019738,5.9537499,6.54133551,6.54870214,8.2427019,9.16632565,17.74921575,18.60948092,19.23295701,19.82563568,19.92652468,20.21109461,22.39299707,22.50877693,23.69651872,23.86973692,24.00567541,24.08861969,24.90834491,31.8298996,32.18261229,32.6539969,36.64074679,40.3042524,41.7106394,46.68324693,53.50964696,55.56449271,59.34713637,59.34850858,59.56077862,59.7529373,60.68678329,60.88099588,60.93808802,61.39220135,61.86609731,61.92091673,61.93658128,62.49382394,62.81873055,63.48539347,63.51267054,63.53778261,63.55389228,63.89314304,63.91215826,65.01052198,66.79405032,66.84787205,67.45569801,67.5943223,68.80874348,69.27940702,69.57187162,69.7181688,70.19031572,70.5369756,70.95221571,71.26693608,71.61034508,71.89584956,72.04381278,72.45647239,72.68512354,73.44134486,74.19928461,75.56078851,75.65299572,76.72603986,77.90662581,79.74563181,80.03624389,83.55622837,85.62745193,88.07329565,88.52228147,90.39574014]","[2,1,0,1,1,6,0,1,6,0,1,7,0,1,1,0,4,5,6,0,1,1,1,0,4,0,3,5,0,5,1,0,1,0,1,5,2,0,1,1,3,0,0,0,0,5,1,1,1,0,1,0,1,0,0,1,0,1,0,7,1,0,0,5,0,1,3,2,0,1,0,1,7,1,5,1,1,2]",73
"[0.26585909,1.43492856,2.1701214,2.63996061,3.53591826,9.93660362,14.5716107,15.6459814,17.90754885,19.30134445,21.61623674,29.82273346,33.78415476,38.79023275,38.89986727,39.2983428,39.30191766,40.35564582,40.52632218,41.63471695,41.99477585,44.05190829,44.54189025,45.12124044,45.63135286,47.47758581,47.70086041,49.53249938,51.7191564,52.40912716,52.79680376,53.14945945,53.45760948,53.73389633,55.35482769,55.59993725,55.78237255,58.85310914,59.7631766,61.30387403,66.45558464,67.40100447,68.47342234,75.29981398,75.76779768,76.04001539,76.0827678,76.9160669]","[1,3,3,2,3,4,6,3,0,4,5,4,7,0,1,0,0,1,2,1,0,2,1,7,1,5,5,7,0,6,1,0,0,5,1,0,0,4,1,4,3,2,5,1,1,4,0,1]",74
"[0.96767904,2.70525103,2.88043532,3.61561603,3.97984455,5.17093777,5.84699453,6.72384536,6.86335136,7.21993734,7.72052536,7.72862581,9.86750148,10.69421262,11.41308099,12.6446845,15.2290968,15.75204258,19.35013824,19.76461273,24.74122894,26.68062767,28.49497601,28.97618712,29.38866406,30.92406886,31.42185809,34.65650172,38.39777724,47.66758552,48.84526224,53.56820217,58.98559061,61.33998328,65.74236766,67.33987294,70.69005316,74.40651269,79.14200699,81.58406616,82.02163844,83.70673089,87.51876371,88.04731973,88.9183162,90.14042329,92.96071716,93.5521301,94.20044667,96.39981651,101.09292367,101.45988188,102.43078378,102.82651712,105.50058827]","[4,1,0,1,0,0,1,3,1,6,4,0,7,1,0,1,5,6,0,1,0,1,2,3,2,3,4,3,0,4,7,4,4,5,7,3,2,3,2,6,0,4,7,4,1,5,0,0,0,5,1,2,1,0,1]",75
"[1.35241349,2.99200716,3.84789236,3.90035808,3.91996107,4.03735699,5.07966331,5.52639636,5.56530433,8.76450529,9.53208464,11.99577159,23.57513519,26.33749987,29.09087354,29.24652848,30.65772457,30.85207064,31.17689835,35.68316806,36.95671227,37.52625512,39.15941535,39.45970856,40.17039002,40.87682532,41.16607756,41.48130296,41.50460551,42.02021852,45.4334133,47.81727698,48.49954455,50.54672317,52.09930581,55.22356186,56.72622596,60.14413452,62.33164182,62.7637081,69.22142777,74.07107079,76.29468123,76.30534577,80.17833099,81.4243367,83.88722353,86.57612352,100.2197668,100.59507289,101.50793431,103.38457129,104.47351766,106.38324368,119.05565344,122.17376553,123.34567435,123.79093331,125.95027757,126.34283973,128.01061216,128.51697431]","[7,2,3,5,2,3,2,3,3,2,1,4,2,4,1,0,5,7,4,3,2,3,2,3,4,2,1,3,3,3,5,1,2,5,7,0,1,3,2,4,5,0,2,5,7,7,2,5,0,6,7,5,6,5,2,3,2,3,2,2,3,0]",76
"[2.3604217,2.68928506,3.00592374,3.81834713,4.16272884,4.21376871,5.05696758,7.02451667,8.33943615,13.93829335,16.68048432,19.62341188,21.87447702,23.66171969,26.2289552,26.50184913,32.22174961,44.56980288,53.0488272,57.14465239,57.28478219,58.44991729,59.29660683,59.79372858,59.94184689,60.22851072,60.38320523,61.51388695,63.08693248,68.69735208,70.39859549,71.57461057,71.89637924,72.1339768,72.9636632,73.42615597,73.71877123,73.752081,74.36512956,75.25569366,75.75364023,76.28375091,76.82878699,78.64268021,78.78784897,78.88716018,79.38201007,79.45624152,80.36688817,80.39302053,81.94753616,82.11422853,82.30445822,82.49183663,82.50066889,82.83563978,83.09615126,83.68126033,84.38800485,84.51807746,84.98106413,85.66766488,85.90798877,86.30603287,86.4036968,87.4997465,88.6159248,88.61936195,88.74110321,89.2076252]","[1,2,3,0,3,1,1,0,1,7,7,0,4,7,6,6,6,5,4,0,0,1,1,0,7,0,1,0,7,1,0,7,4,4,1,1,0,0,1,0,1,0,0,1,0,1,1,1,3,0,0,1,2,0,0,0,1,1,0,1,0,1,0,0,1,0,1,2,1,0]",77
"[0.61259035,5.03909898,11.51305747,14.82406899,15.61419781,26.36776996,26.69233982,26.70002766,29.7629869,29.91579078,30.15969336,30.43850815,30.63797639,30.88220644,31.40201967,31.66798039,31.8427065,32.13020996,32.58520716,33.39148298,33.45162197,33.61493686,34.36306216,34.39875936,34.51634157,34.94775664,35.16133143,35.73530135,35.84480537,36.14971704,36.25239109,36.65643557,37.24566495,37.67963845,37.71755186,38.65988586,38.90415799,39.02059633,39.50498556,41.65800899,44.9704413,45.79968515,45.80061443,45.90097283,46.9702684,56.44170054,56.86356676,63.5163917,65.5916981,70.71440724,71.71115395,72.76189247,73.69827011,78.92907572,79.54405635,81.73751442,84.78427488,89.30123882,92.8686573,93.63513142,96.76575011,96.93293232,97.3854253,97.48370809,98.84084429,110.90430199,118.02859461,118.76118362]","[3,7,3,7,0,1,0,5,0,1,1,1,1,0,1,1,5,0,1,0,0,1,0,1,2,1,1,0,1,1,2,5,3,0,1,0,5,0,0,1,1,7,2,3,5,5,1,2,3,6,6,7,4,2,3,6,1,2,5,5,5,4,2,7,1,6,5,5]",78
"[2.6639247,5.48034861,5.62738428,8.07701667,13.82297584,21.09682242,21.55161296,22.14586581,23.27464175,23.44113144,23.65419125,23.67569533,24.49325181,24.59613976,25.37670289,25.87395688,26.22474388,26.3048505,26.61305294,26.6709409,26.74625627,26.9578821,26.97403562,27.19350361,27.30966986,28.69964636,28.87007592,29.06093817,30.15112161,31.15027247,31.20777234,31.29779988,31.33393421,31.50409887,31.81978635,31.93933077,32.30741192,32.71461174,33.14094726,33.16657297,33.26413288,34.51295431,34.67533995,35.19698732,35.27379054,35.29947303,35.37279245,35.91401191,35.9306154,36.14562616,36.55027197,36.84357437,37.21724446,37.4020422,38.24847407,38.50189787,38.62880703,38.78994542,39.21394921,39.23040746,39.56146345,39.9357205,42.68112521,42.97585907,45.05235593,46.93512338,48.76173215,50.40147467,51.08494558,54.17797931,54.48720279,56.2023307,57.2680981,57.37079125,57.50521337,58.29506771,58.90291059,59.48121727]","[1,5,0,1,7,6,1,2,3,2,0,0,1,2,1,2,0,3,3,3,3,3,7,1,0,3,0,0,3,1,7,1,1,1,0,0,1,0,5,5,0,0,0,2,2,2,3,3,2,3,1,0,2,2,3,1,0,0,1,1,0,1,7,0,1,1,5,1,6,7,1,0,0,1,1,1,6,0]",79
"[0.84572552,15.30567231,18.74592853,19.85808332,20.26907087,20.84137511,21.20444776,21.44366051,23.54051801,28.4842162,28.70732894,29.86696087,30.04819142,30.15749812,30.52962956,30.64274054,31.10057143,31.12721706,31.21173713,31.52873802,31.69534292,31.88617907,32.56551508,32.85810286,32.91127601,33.44609948,33.51120688,34.12330793,34.79537668,35.52164918,35.79767216,38.14740582,43.87166812,45.04557923,46.93650221,53.766576,56.38958856,56.97256038,57.83816021,61.48857523,68.4846376,73.38246619,75.15376816,75.34366664,77.49436594,78.15731481,82.05633033,83.06566443,83.89708498,83.96462626,84.43360572,85.3573065,85.39745898]","[2,2,0,1,7,2,1,0,7,0,1,1,0,0,0,1,1,0,0,1,1,3,0,1,0,0,0,1,0,1,0,1,4,7,2,5,0,7,1,7,3,2,4,5,0,3,0,3,2,2,1,5,4]",80
