event_times,event_types,source_index
"[0.15185915,9.71241503,9.82991885,10.48950247,10.49043012,11.24570851,11.61698188,12.03533427,12.23851275,16.5785999,16.81840114,17.81342708,18.89178483,19.9301527,21.03960478,22.61228946,23.1064767,24.70500718,25.24518394,26.33803598,26.37841255,26.96659267,29.38526851,29.4484306,30.83837441,32.13951044,33.66959572,33.94319946,35.66422472,40.9958737,41.84975738,41.98860627,43.2613649,44.28271904,44.66832333,45.68683048,45.88743088,46.05765582,46.67293904,46.99093128,51.91223615,53.5927985,56.9694519,58.26438147,58.95984103,62.27699431,64.17749864,73.38953332,74.85764793,76.79186483,79.43981109,80.07648211,80.62017365,81.00430877,81.6939016,82.04022502,82.4165687,84.15679554,84.55491217,85.10541369,85.37279595,85.43678271,85.59128718,85.69306792,85.74565562,87.0305175]","[7,0,4,5,1,0,0,1,0,2,3,0,0,1,0,1,0,1,0,5,0,7,1,0,1,0,1,1,0,7,0,1,2,0,3,3,6,3,0,1,0,1,0,7,1,1,5,2,0,1,5,7,7,2,3,3,3,2,3,2,3,3,0,3,6,1]",53
"[1.34727389,2.22247197,2.61278866,4.52297649,6.22449766,9.26238084,9.83884198,17.41413071,20.32224904,21.60754162,21.97688784,22.44951578,24.15824006,24.37385999,28.03290977,28.58986774,28.81236049,29.21442194,29.60203103,29.89535723,30.68011358,34.00604191,37.96231979,38.96612508,45.00213748,46.07216601,57.07329315,57.8001789,57.929201,58.16831169,65.34593049,66.48331574,66.88532038,68.95789528,71.07771993,71.13412538,71.35434134,71.53111928,72.78110471,73.84004619,75.078096,75.79479778,76.06447367,76.49175609,76.92325444,78.75831162,78.94902883,79.05249005,79.34149108,79.37140214,82.48287576,84.00438335,84.20550633,86.41305103,86.9369338,87.40204303,87.62180904,87.77652274,88.60236573,88.81965426,93.18594508,94.17743919,94.672967,95.30156963,96.91254456,97.48516495,98.61179813,98.64220731,98.68440681,99.09581575,99.46906854,99.71370183,100.81840532,100.85835784,101.69484192,101.88270732,102.01978225,102.23644853]","[5,0,2,1,0,5,1,2,6,2,2,3,3,5,2,2,3,3,4,2,7,6,7,5,7,4,3,1,7,7,1,0,0,5,0,0,1,1,1,1,0,1,6,1,0,7,2,3,3,0,6,0,4,7,1,0,1,1,5,4,3,3,5,4,2,3,2,3,4,3,3,2,7,3,2,2,3,2]",54
"[0.23414489,2.67443402,2.83999511,3.50892383,6.39893173,11.50329964,17.13965776,17.20892634,19.16524697,20.95600969,24.05065827,26.50572801,26.96300937,27.7578145,28.67859463,30.61438134,31.45728778,31.98557509,32.48298116,33.16502856,33.23732843,33.42185552,34.22067913,49.71592671,59.27703144,60.57749945,61.34460223,61.77976978,61.83589459,61.83807931,61.93922728,62.33178568,62.34470877,62.61454751,62.70183825,62.76908495,62.94079554,63.49460982,63.84662175,64.14116231,64.33165713,64.41298617,64.52205836,65.26732755,65.40982029,65.44433749,65.74623248,66.27434287,67.43663749,67.75614429,68.02026841,68.2972978,68.53204058,68.76836515,69.15593473,69.48950012,70.04722491,72.78866531,73.38329195,73.6518619,73.79401572,74.11364406,74.25258349,74.32916555,75.86221552,79.13802519,84.76255008,89.51497417,89.58712198,91.28407311,92.24343703,94.23250395,97.127513,100.83306883,105.95071213,108.59521194,110.73667324,110.75285677,110.92433434,111.46893834]","[5,5,5,6,5,6,0,2,1,7,1,0,1,0,2,3,3,1,7,5,2,3,2,0,1,7,0,7,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,7,1,1,1,1,0,1,0,1,4,1,0,1,5,4,0,1,1,0,1,7,2,2,3,3,2,1,5,0,3,4,7,2,7,6]",55
"[9.66195627,10.42158786,13.112867,13.26943077,23.80635838,25.45613738,25.83617257,35.78412301,36.56186916,37.92291454,40.31951029,43.45607233,47.43782966,47.58728328,49.65419099,54.85703975,56.22152666,60.80184144,62.88321566,63.09664024,63.15124038,65.761776,66.8159627,68.6610004,69.78731828,69.80416186,70.30421412,70.93255542,71.77068602,72.93822111,73.37832524,75.26786108,78.38305749,78.96991257,79.99454394,87.00134315,90.81995012,98.13153926,99.1940214,99.58516475,104.22391377,104.22421963,104.62036683,105.42128124,105.65680665,105.69211311,107.28623363,107.39782215,108.16154241,108.4978591,110.06413274,110.41493244,110.62762,110.97671306,111.39281933,111.4114739,111.88470951,111.91183389,112.38766826,112.75178784,113.83065945,113.94231674,114.01520879,114.58098834,114.6822104,115.47552717]","[7,7,5,4,1,2,3,0,1,0,5,4,3,4,6,1,4,1,0,7,2,2,1,2,0,1,0,0,5,1,0,1,2,7,0,6,4,5,2,3,7,1,7,5,2,0,5,0,5,1,0,2,0,1,1,0,1,0,0,0,0,1,1,0,0,0]",56
"[0.27986655,8.63171786,8.90814765,8.99543696,9.08260143,9.11708009,14.30870356,18.5447171,20.02902207,21.97654355,22.5145692,24.60253979,26.33182636,28.45886513,30.4540216,38.87534183,40.14943524,40.22836035,40.59464213,41.54556382,41.80596292,43.03626242,44.34150126,44.49838768,44.64450656,45.67377523,45.91674354,47.05850329,47.80427721,49.74071146,49.78785811,49.88982217,50.84645231,51.08521899,52.17640157,52.8542769,54.28022216,54.61138903,54.65023794,54.83753877,55.36316705,55.96613088,56.01359988,58.65545499,63.80266052,72.53556793,77.64413241,78.11873603,78.26964485,80.37481931,84.23425608,86.18059728,91.31831478,91.35898776,96.4294138,99.36958373,99.92390253,103.65923088,106.07963533,108.61860593,109.9868093,112.41395668,117.49110219,117.5164674,119.81699234]","[7,1,0,0,1,7,7,7,7,4,5,4,5,6,7,7,0,1,1,0,5,0,0,6,1,1,0,1,0,1,1,0,0,0,1,1,2,0,3,3,3,5,1,3,4,5,7,7,2,4,7,7,0,1,2,2,4,0,4,2,2,5,0,1,1]",57
"[9.69609417,13.40174022,14.94870161,20.35668493,21.12418874,21.41499766,21.92302548,22.11180507,24.31407133,26.02476239,26.81327118,27.02170819,27.29304071,29.04889449,31.67758945,31.93608943,32.37276198,38.76013975,39.92451433,40.01285561,40.96125268,41.1118817,41.62294027,41.70963608,41.77263871,41.84318906,42.02998117,42.05214278,42.27982601,42.72680326,43.23531683,43.91264855,44.6825833,44.70250155,46.68322073,49.79043498,51.65140859,55.94016402,57.15668504,57.84224165,59.06170268,61.10617965,63.00490948,63.46620271,66.69814502,68.45812606,71.04131637,74.98608662,75.6846745,80.8527292,81.16179468,81.18932577,81.21418247,81.26965872,81.40848791,81.90365779,81.94914521,82.91655006,83.36901696,86.32331629,86.99560181,87.30296629,87.59293869,88.45737889,89.48612968,90.33513757,91.93334289,92.52585039,93.64066502,100.53799112,101.48794822,104.7818202,105.70879124,105.913603,105.97488805,107.00513806]","[6,1,7,7,1,0,1,1,0,0,0,1,1,1,0,4,7,0,7,7,6,0,1,1,2,0,0,0,1,3,1,3,1,1,0,1,3,2,2,3,2,2,3,3,1,2,0,0,5,1,0,1,1,0,0,0,0,0,4,2,3,2,3,5,3,0,3,2,2,1,4,1,0,1,4,0]",58
"[7.89248533,9.80008778,9.85286801,10.23011226,10.78606575,11.1249845,11.1844014,12.45930717,13.11906862,13.24275969,14.00124102,14.07173098,14.08376458,14.19240723,14.7091904,14.72264398,14.83338514,15.84440406,15.93652609,16.25317713,16.26566483,16.72299299,16.8314717,17.02852359,17.16847177,17.55150446,17.79643901,19.45840876,19.9532205,20.2269159,20.91493178,21.30228036,23.6065507,23.70888916,23.97027625,27.71995001,27.92127609,27.95257509,28.50628919,28.9234571,30.05062803,30.6326048,30.63513955,34.52454863,34.77275946,36.49502745,36.75400255,41.81454587,42.86263019,48.73162176,49.22326461,49.30516996,49.68019617,49.79762666,50.13297958,50.83286054,50.9276288,51.82375342]","[1,2,1,3,0,1,0,1,0,1,1,0,0,1,0,6,1,0,7,1,1,0,1,1,6,1,5,2,3,5,2,1,3,1,5,1,0,0,1,1,1,0,2,3,2,3,3,5,7,6,4,7,0,2,1,0,3,7]",59
"[1.58297595,3.48703911,9.0996717,20.88477433,20.88684582,21.26973865,22.27575238,22.43941416,33.80437159,33.89567484,36.83253737,37.20368212,38.06952923,44.21923908,48.11088724,48.14212975,48.1457886,61.91014609,62.7999815,64.48218973,64.55308867,64.55538745,64.95779559,67.47869609,67.86883311,69.71412165,70.77778418,70.9002559,75.13182224,75.31785393,75.58637861,75.60121897,77.53923342,77.84033457,78.05478395,78.10553711,78.21342622,78.37680975,80.68892581,82.22134164,85.38215879,85.63826458,86.13388851,86.40143415,86.63830408,86.97278138,87.11719297,87.28933841,87.51471809,87.57904229,88.43355255,88.7819991,90.75429197,91.25532668,92.10674638,92.13059458]","[4,3,2,6,7,1,4,5,4,5,2,3,4,7,3,1,0,5,0,5,1,4,0,5,6,0,7,1,2,3,7,1,0,1,0,5,0,1,1,3,0,1,0,2,0,5,6,3,6,3,3,3,2,3,3,2]",60
"[7.02298825,7.95133113,9.89034039,11.17611627,15.93738732,16.42333388,16.61358962,16.75864434,18.19316381,19.00642422,23.28370146,25.1257694,30.11323729,32.96950052,42.6254905,42.7486644,43.37992978,45.28010417,45.7378533,46.78844014,46.87329933,47.14982608,47.8850585,49.31704958,50.16776428,54.14990549,54.2223936,55.09326067,55.38049448,55.80337007,55.88128586,55.95208504,56.51005601,57.20509379,57.45558364,58.03933194,58.20355042,58.43775618,58.6422228,59.19805717,59.47685192,61.44025161,61.93299851,62.85325421,62.95940196,63.34941309,63.46386506,63.48826226,63.71814133,63.75213778,63.97247111,63.99942566,64.36851488,66.15591792,66.59917899,67.79964078,68.10249157,68.17988582,72.66785474,73.42807261,75.55466581,81.64999786,82.67107074,82.73537464,83.37914323,84.47058144,87.8800417,88.60215865,90.28000627,90.34413671,90.78045165,91.48265829,94.00892567,94.01899274,94.34266603]","[5,4,7,2,3,2,3,3,6,4,0,2,3,1,2,3,7,3,1,0,1,7,1,0,5,1,0,1,0,1,7,0,1,6,1,0,0,0,3,1,1,0,1,1,1,0,0,1,0,1,0,0,0,5,0,7,0,1,1,0,4,6,1,0,3,1,2,3,3,3,2,3,0,1,4]",61
"[6.21287601,7.85370135,8.06446884,14.18031067,17.04528259,18.52588833,19.25451398,19.43395719,19.46429607,19.59099242,19.61900401,19.66663582,19.90745973,20.18347091,20.23354314,20.31219579,20.5601478,20.74770276,21.57919233,21.89294856,22.65188531,22.85733395,23.91725117,28.97028614,29.75330732,30.35447137,31.22981486,32.0991414,34.77946578,34.84673913,36.96747444,38.24916872,42.44058498,47.83254482,48.21465677,48.98382112,52.60437866,53.33410227,55.39286549,59.81738927,61.40315133,61.4456962,62.30964083,62.6126309,63.0340313,63.18908334,64.42636607,64.45222739,66.03878233,67.57930705,68.00006009,69.56736193,69.59157955,75.18084491,81.79408546,86.60057769,94.32367011,104.66550503,105.72267532,106.94203123,121.03534012,121.86484681,127.07173906,127.11319634,129.83398244]","[5,0,5,5,2,1,0,4,1,1,1,0,1,0,0,0,0,5,0,1,0,0,7,0,2,3,3,2,2,3,1,3,3,1,0,1,2,1,3,2,3,4,2,2,3,3,5,1,3,2,5,3,3,7,7,7,7,7,2,3,6,4,2,3,6]",62
"[1.75105626,9.48479355,14.36230903,14.5533764,14.72805842,15.16620242,15.22956481,15.71427174,16.72148413,16.72528718,17.34025389,19.42733897,20.47346014,20.69471934,20.85311873,21.97150229,22.45624337,22.94410968,23.80139625,24.93593937,28.94929209,30.98966195,33.02021273,33.66025854,36.59301765,38.65481812,39.46708687,39.47374837,39.66170014,40.12228054,41.85566745,47.62705739,49.65383882,49.99432686,51.48174627,52.15102288,52.74245408,52.78083377,53.00817206,53.53735144,56.16512542,56.83016203,60.21734414,61.45773891,61.72351985,65.07906585,68.65259803,71.47798838,76.1390561,77.01881766,77.78733309,77.99458754,79.74079704,80.35652973,85.38737776,86.29559317]","[4,5,2,3,3,3,2,2,7,3,2,7,3,2,3,2,3,2,6,3,4,2,3,4,7,4,2,3,5,6,4,7,7,1,0,0,4,1,1,0,2,6,3,5,7,7,4,0,0,2,3,1,3,6,3,2]",63
"[1.07989986,1.20023468,1.6343004,1.75081035,2.51303377,2.86357807,3.02475631,3.1017736,3.51560973,4.03268035,4.05212372,4.90694813,12.49952421,12.59300947,13.10199986,13.16859526,13.85629661,15.1765232,16.33371778,16.81477495,18.05055118,18.73116296,19.04347595,19.221782,19.52134694,19.68928806,20.70707543,20.83901483,22.95010526,24.26782725,24.33794465,30.21192762,31.51962404,32.09643702,32.10630744,35.46794045,35.48613619,35.48788455,36.55337307,39.30100451,39.34254403,39.90124333,43.06436078,43.50388556,43.50475984,43.92308674,44.22588955,44.44104283]","[0,2,0,1,1,4,0,2,3,2,3,7,2,7,3,3,3,2,1,7,3,0,1,4,5,5,0,1,1,3,3,5,2,3,5,0,2,6,7,2,1,1,1,0,1,0,5,1]",64
"[0.35717036,10.0709972,13.82635581,14.99449002,21.32292621,36.48070226,43.05119981,45.08045785,45.32198186,50.96844712,51.02011193,51.44843554,53.57986361,53.98005013,54.26454806,54.55129833,56.96596197,63.33957907,68.96314505,69.1281459,69.75575676,69.77950978,71.07435249,71.70369989,74.81724094,75.56215393,77.01087545,80.29990397,85.31501007,85.33040101,85.4153225,86.0246475,86.18051008,86.30262814,86.72122819,87.05366227,87.65074646,87.90542436,88.15395529,88.60922992,89.38974974,100.53481926,100.91487296,101.67683489,103.12190535,103.36275133,107.0782659,107.61393543,108.23907441,108.30914376,108.5416363,109.54396035,109.79519406,110.0325787,111.0088384,111.17649656,111.30698352,111.56647888,112.10946443,115.23037187,117.20179453,117.80178319,118.57304969,119.29498327,120.29301171,121.46512364,121.46884073,121.74610206,123.67898968,123.80416892,124.31704778,124.33036993,124.55415745,125.03464764,126.09292344,126.66649559,126.67988982,126.72423528,126.85544726]","[7,7,1,7,6,5,1,1,0,5,7,5,7,3,2,3,5,7,1,7,7,0,1,0,2,4,6,0,0,2,3,1,6,2,0,0,5,0,1,1,1,2,3,4,3,5,2,6,3,3,3,4,2,2,3,2,3,2,3,0,0,3,1,7,5,0,1,0,1,0,2,3,1,0,0,2,1,3,3]",65
"[6.37572448,6.93558131,10.62448412,12.46109618,12.98262554,13.6382403,14.31502315,15.75641094,21.07997227,21.18751483,22.29689622,22.53582515,23.95232003,24.18678732,24.62970732,24.76834312,25.12765354,25.74664953,25.7992277,26.39514174,27.25422245,28.36156178,29.53328524,29.83530578,32.06585333,32.13871162,35.55074323,37.95660516,38.00087455,38.36753169,38.85619594,40.62316292,40.92245506,41.31303987,43.04757216,43.2952331,44.40333329,46.60713497,47.12134955,50.29441487,50.68785366,51.11732722,52.64086262,52.77350553,61.92371008,62.37427414,63.49643352,63.7455613,64.21527646,64.7009083,66.41736033]","[2,3,3,1,0,5,1,5,2,3,3,5,0,1,3,3,0,2,1,5,0,2,3,7,4,1,7,3,3,2,3,3,2,2,2,3,4,6,3,2,7,2,3,3,2,1,0,1,6,2,3]",66
"[0.24850121,0.88773497,1.40140876,1.99487926,4.95538396,13.22707991,14.62517798,14.95253584,18.5460642,19.0609826,19.07276634,19.33698312,19.5643933,19.75740465,20.38559184,20.41680228,20.67363751,21.80419221,22.98893549,23.09846126,23.29348257,23.86237247,24.33555858,24.82282026,24.98570083,26.14852304,26.2401692,26.37786018,26.4189329,26.52676688,27.78900957,27.97645215,28.7962522,28.99965974,29.41421878,30.31529359,30.53092294,30.72989802,31.94561461,34.86533367,34.89129817,35.034829,35.05341747,35.8223308,35.88175845,35.90114178,36.13541503,36.59214101,37.05168114,37.36372504,37.55141274,37.91733272,38.81930183,39.05183282,39.34268241,39.50096831,40.08417479,40.20950306,41.29397179,41.60432467,42.08193057,42.1017007,42.14611957,42.60473949,44.02258719,44.74299531,45.52049885,45.96393886,46.10082326,46.15146659,47.21620464,47.76133078,48.6270353,48.72510272,49.01699604]","[0,2,7,4,5,2,3,3,0,1,0,5,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,3,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,5,1,0,1,0,1,0,0,1,3,1,0,2,3,1,3,0,1,1,1,0,1,0,0,0,1,1]",67
"[2.85038242,5.25437365,9.87487479,11.60831374,13.51635954,13.97662229,15.15026112,15.42296917,18.55021838,21.15443993,21.25405425,21.28997013,21.3921451,21.92420228,23.31228714,24.10063368,27.04076707,27.65754137,27.80459811,28.51756634,29.69936599,30.35234423,30.56918062,32.19718129,32.21383149,33.43609778,34.80870933,35.02672196,39.92319423,43.94024174,48.19317781,48.3385069,48.85457576,50.37191773,52.30694579,53.15242521,54.772232,54.92280747,63.46495442,64.03207585,65.05991658,65.70123528,66.25015214,67.44167816,67.44687598,68.11625248,68.42508683,68.62308264,69.56807069,70.17154979,70.68698709,71.46124386,72.64883061,73.16303255,73.21531975,86.86369664,90.84313758,96.66028773,97.02813149,97.17726055,97.5604843,97.64868049,98.12466303,98.55218251,98.56390335,99.03349901,100.1022114,100.30976093,100.95728585,101.22514747,101.42894924,101.51824299,101.52710131,102.25291603,102.85742154,103.07891085,103.27357967,103.32486628]","[1,4,4,7,7,1,0,5,1,1,0,0,0,0,1,0,0,1,0,5,1,0,0,1,5,1,3,7,5,1,1,4,2,3,2,0,7,5,1,0,7,7,1,0,1,0,0,1,1,6,1,0,1,6,1,3,5,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1]",68
"[1.46654082,2.11456317,2.7775931,3.40492496,5.46638989,10.37658251,10.6019996,14.39914143,20.42173707,21.51756081,22.25564937,22.47349125,22.54806765,24.31785462,25.35923302,28.13661302,28.64202177,30.16735894,34.26149203,35.29002687,38.77631531,38.88930736,39.46761598,39.79139293,40.10193439,41.07400596,41.34054789,41.74421006,41.86217087,43.47620145,43.7093011,46.20679501,47.71171951,48.08891348,50.44678236,53.03074528,54.79306386,57.57322773,58.34213701,59.13484608,59.59616324,60.81168405,66.76357521,66.93112261,69.31001507,70.27993757,76.32746252,77.72826239,79.09739958,79.30723112,79.41063357,80.73965714,82.41321527,88.6607149]","[4,2,2,3,3,2,3,1,7,1,0,0,1,0,0,7,1,0,4,6,1,0,1,0,1,1,0,1,1,0,5,2,7,1,4,5,1,0,1,1,0,0,1,3,2,6,1,0,4,1,7,7,0,5]",69
"[1.49997587,2.73429053,3.940143,5.46941662,13.71714446,14.16643632,15.51523674,15.54146318,16.09794966,16.30039991,20.16989374,25.93276921,26.58923966,30.84297362,36.17504038,37.53597322,39.41616475,39.99051946,40.09586594,40.79751711,41.09323321,41.29583032,42.53800845,47.59951269,52.526373,52.63750076,52.8986664,53.21799107,53.38094098,53.47219298,53.59573651,53.82623132,53.9469854,54.05698012,54.18105935,55.14353587,56.30640547,57.3367134,57.54170302,57.54701131,58.64827272,59.71330222,59.99393989,60.15576689,60.7822822,62.36961053,62.77423258,63.45656281,63.46262252,63.72220534,63.77800047,64.46406371,64.92896776,65.52642399,65.62180174,65.64162542,65.97821253,66.18382939,66.18811413,66.44835459,66.95184122,67.04447535,67.28107645,67.3559558,67.97717778,69.44319912,69.6020141,70.72231561,70.80043958,70.85083502,71.09312306,72.16525421,74.981239,76.94992631]","[7,4,4,6,0,6,1,7,0,1,0,2,3,5,4,2,3,4,2,1,0,2,0,1,1,2,0,3,1,5,1,2,1,0,1,0,1,3,0,3,0,2,3,1,5,2,1,2,0,0,2,5,1,1,3,0,2,0,3,3,2,1,3,3,0,1,3,3,3,3,3,1,2,4]",70
"[6.39401689,8.26595355,10.35149774,10.62704711,11.2518262,11.97580727,13.77040175,13.84880237,17.18939409,17.27023055,17.69151424,20.40836354,24.87245307,25.54801668,26.84726703,27.95672934,28.94536237,30.59012539,30.96314267,31.45442934,31.67143466,33.81479447,35.55395622,36.0510254,36.55558015,36.86605653,37.53603495,38.89960703,40.51670292,48.80391735,48.9263675,51.47438228,56.34678192,57.90698476,60.9155638,60.93846527,62.18401273,62.56326883,63.29443794,63.74357992,65.14689166,65.51586692,65.55571258,68.05259404,68.43872398,68.87208989,68.89077795,68.89910515,70.75219424,71.34818313,71.44687806,71.55616299,72.59116251,72.71645035,72.96685748,73.56524616,73.9147038,74.53373088,75.12285632,75.4354085,75.43601089,75.44020722,75.70539111,75.76072213,75.92747321,76.44297718,76.65625598,76.70467034]","[3,7,1,0,0,7,1,7,1,1,7,1,5,0,1,0,7,6,1,4,2,2,7,0,5,1,7,4,3,2,1,3,6,4,7,2,1,0,0,1,1,0,7,3,0,1,0,1,0,1,0,5,1,0,1,2,0,3,1,1,3,0,0,1,4,3,1,1]",71
"[0.26709742,4.3247988,4.58041721,4.93180318,6.51151974,6.89346585,7.13619992,7.25322463,7.59000945,8.62614811,13.75613938,14.42880075,20.12915487,24.49626802,28.73801748,29.02138049,29.38566025,29.55367284,29.61075203,30.13987649,30.39198943,32.23076429,39.95488854,40.18927116,41.48561391,42.13718546,42.44615342,45.79651078,47.05053903,47.67600868,57.78752743,59.87224893,65.31280252,65.92275824,66.10902272,73.52629265,79.3215568,79.40131341,79.60933156,81.0716483,81.26071768,81.99138956,83.71330171,84.39014023,84.74348789,84.95911156,85.24800565,85.56739955,85.87067069,86.56103107,87.08147421,87.10552078,87.18692332,88.33871301,88.76002536,93.05224166,99.3184647,103.26103963,104.82063033,108.27856841,109.20758694,109.51166948,110.95861481,110.96724563,111.28661065,112.2744727,112.35675008,114.19659686,114.42379945,114.82895626,116.28908949,118.60562565]","[2,5,0,1,0,7,4,7,1,7,5,3,3,1,5,0,1,1,0,1,1,5,5,7,2,3,3,6,6,4,7,2,2,2,4,5,2,3,3,3,2,5,1,1,0,0,1,1,0,0,1,1,1,1,0,0,4,7,5,1,2,0,1,0,6,4,1,1,1,0,1,0]",72
"[15.72509656,17.17766394,18.57622593,18.87053727,20.33075455,20.51153695,23.39634044,24.69258235,26.12409045,27.80453133,29.60458261,35.9088995,39.6688825,41.62154823,47.09139166,49.61357801,51.11741024,52.17143236,52.23404411,52.55145591,53.69953597,58.39928551,59.77129093,67.20238821,72.64449195,75.11148195,75.1427492,76.51721938,77.89471227,78.84117193,81.04457477,81.17800331,83.3694057,83.74415828,83.94191181,84.25784534,85.37539995,85.89855871,86.1390032,86.71978343,86.83092151,87.55647717,87.62791662,87.76130722,88.05832987,88.0587786,88.34907066,88.36892146,88.59853107,89.55138625,89.57447775,89.83185694,89.83270356,91.12215844,91.25430563,91.58966155,92.23775822,92.71269859,96.09460802,96.60538672]","[3,2,5,3,2,3,3,2,3,5,4,4,5,7,2,4,0,3,3,3,1,1,2,5,1,0,1,1,1,0,1,0,0,0,5,3,1,1,0,0,0,0,1,1,1,1,0,1,1,3,0,0,1,1,0,0,1,0,7,6]",73
"[1.95518195,2.62889712,6.45994211,10.64419701,12.57265841,13.36076587,14.04481214,14.3987197,15.67485565,17.82613905,21.7738467,30.07702615,31.43335361,32.34808269,32.93196611,35.7764037,37.24174946,39.07053924,52.1134727,53.85090242,54.44666729,59.61334753,63.79113982,65.04495798,66.92475405,68.41235088,69.14758896,73.23741263,78.90205641,89.4732802,91.02650208,91.66578307,95.3236942,97.10460253,97.9466505,100.19215157,100.28241149,100.44417189,100.57794161,100.66032495,100.81379677,100.85277122,101.45011697,101.70203098,102.57470447,102.84147701,102.85679905,102.91254108,102.93342625,102.95080911,102.98699664,103.00360308,103.14680396,103.50447077,104.05311592,104.86834679,109.21977554,110.38286988,111.54629295]","[7,1,0,1,2,0,1,7,0,5,3,5,2,3,2,2,3,5,1,4,1,5,3,3,2,6,1,7,5,0,0,1,3,2,3,1,0,1,0,1,0,1,0,0,0,0,1,2,6,3,1,0,1,1,1,0,1,7,1]",74
"[6.60975747,6.78946279,7.32656074,9.8447496,10.06176844,10.58408869,10.80409991,11.05695798,14.59732165,14.85883413,14.92204445,14.95056068,16.69167976,18.23310667,18.51844372,18.64685836,19.62339451,21.3938993,21.45648451,22.09231985,22.76780788,22.9435308,24.33927626,24.72485361,27.03551013,27.06351017,27.72279003,28.51523685,28.71573204,29.39506897,30.12095677,30.18822725,31.2189325,31.33686418,31.74348265,31.99157862,32.97557986,33.08126905,37.19559163,37.55676908,37.96615139,38.65662051,40.34103284,40.4031724,40.44613513,40.46458816,45.27526334,46.83369374,49.88569191,51.59053935,53.46691758,55.29884269,55.3045934]","[2,0,2,1,3,2,3,3,4,2,3,2,5,3,3,2,4,3,4,3,2,2,3,3,3,2,3,1,0,1,5,5,0,1,3,1,0,1,0,2,1,3,2,4,3,2,2,7,3,6,4,0,3]",75
"[1.87453852,8.18051031,8.22196714,12.6944808,12.69768048,13.9709034,13.98461167,14.15324985,14.80545283,15.34397968,15.97654998,17.65156838,18.16698544,18.87308053,21.43452575,21.56810108,23.97648647,24.75952711,28.09354894,28.73764112,29.30873388,31.82889325,32.03025019,34.12808531,35.80931414,36.64924004,37.24174519,38.08362528,45.90198578,47.15905449,48.29720624,50.73765104,51.83571091,52.55557838,52.85985363,54.25572256,56.15934339,58.84471816,60.02944561,60.98607903,62.10295524,62.79261198,63.04916854,63.83206502,63.94149118,64.07090877,66.6908907,66.72111622,67.93780579,68.59380378,68.76657255,68.98697174,69.47876998,70.83456124,72.58601921,72.73694324,72.98385787,73.00587517,73.16254452,75.05136358,76.29861547,76.39223753,77.23040944,77.4950714,80.10667501,81.05368341,81.56107523]","[5,2,3,3,3,1,2,3,0,2,5,1,6,2,3,0,2,5,2,2,3,2,7,3,3,0,3,3,0,7,1,0,0,1,1,1,1,2,0,0,1,0,2,1,3,1,0,1,1,1,0,2,5,1,0,0,1,6,1,1,2,0,3,5,0,1,1]",76
"[1.15296664,2.11035077,3.35160241,6.11313594,11.05135808,11.68669213,14.46727312,15.27410837,16.5963692,19.45511692,19.62851599,22.75723156,22.99088643,24.2511474,24.26262763,24.34452741,25.18582283,25.80628461,27.85729631,31.5223226,32.08110343,32.79214857,34.71809383,35.55539102,37.24910109,40.80710878,41.61538176,42.20245047,48.99978469,59.59968055,59.86520386,59.92232458,65.23520973,65.53296043,68.3025132,71.60294486,72.65485558,75.56211549,77.60192715,77.7422303,77.87512613,77.93146217,78.00172826,78.55265154,79.26957897,79.65742094,80.66111543,80.72170316,81.05499324,81.2292579,81.69730845,81.8201684,83.59214086,83.74548004,85.41994865,85.94271963,86.69098792,88.45602385,89.54421388,92.28756298,93.42542657,94.97918512,96.38798858,96.75446752,101.32520875,101.33594327,101.85797078,102.04579202,102.28414046,102.30081204,102.62189868]","[4,7,6,0,2,3,6,1,0,1,4,6,1,0,1,0,1,7,6,0,0,1,5,5,5,2,5,3,5,1,0,0,7,7,7,0,1,2,1,0,0,1,0,1,1,1,1,0,7,0,1,1,0,1,1,0,0,1,7,0,0,3,7,0,1,0,1,0,0,1,0]",77
"[2.78545316,3.32685602,4.21848195,5.65461095,6.00564181,6.55059849,6.7030098,7.67784136,9.23458351,9.46419383,9.63502935,11.23234016,12.34547968,13.24428913,13.47720645,14.10765917,16.40984957,23.97590046,25.75490005,26.98928543,28.99208598,35.06565815,36.49987557,36.98951523,37.38815892,42.07490624,42.89435637,45.43832573,45.90976716,50.12138808,51.45351129,52.07898027,53.20010198,54.78002462,58.27124685,59.05533931,61.35828286,61.9978166,62.10452752,62.6859658,63.31186156,63.55346807,64.65384364,66.60181261,67.15956154,67.62049305,67.67784576,69.08366383,70.44975936,70.73129258,70.73496694,72.42471631,73.3909927,74.04438609,74.57080707,75.77665153,76.25210354,77.55385693,82.43156382,91.21690473,91.97512349,95.47402445,95.70232955,96.11453103,99.01129798,99.40797778,104.73008024,108.26980013,110.14151141,110.81692367,112.02298056,113.61419254,120.61708332,120.92344038,121.05038619,121.30848173,121.34303593]","[1,2,0,0,3,2,0,1,1,0,1,1,0,1,0,0,1,6,0,1,5,6,2,3,3,5,6,7,0,2,1,0,6,7,7,4,1,4,6,0,1,0,7,2,0,3,1,0,0,2,3,1,1,2,0,5,3,2,7,6,7,2,3,3,3,4,5,5,4,2,3,7,7,2,3,0,1]",78
