event_times,event_types,source_index
"[1.3139091,1.84142455,2.86538894,3.40902411,4.52792596,4.77692548,9.85096524,11.67883939,11.74919028,11.93237005,11.96294304,12.00735219,12.12146889,12.2426933,12.67635416,12.96425145,13.75331968,13.97564375,14.43190692,15.01546618,15.27043859,15.62006421,15.94909117,18.17798457,19.65644815,19.88271967,20.01761828,20.08248909,20.32553966,21.26720968,21.78751278,21.9957561,22.39587889,23.08964084,23.77271139,23.96204872,27.75793376,29.29348633,31.14784471,31.25549944,34.81462341,35.27808695,35.29247746,35.81827992,35.82989843,35.99801375,36.40484647,36.41703107,37.91823734,38.12313012,39.28318994,40.4900176,42.1514036,42.83544578]","[7,0,7,4,0,4,2,1,0,2,6,1,1,6,7,0,5,1,6,6,7,6,1,1,6,0,1,1,6,6,1,5,6,1,6,7,1,7,0,7,7,2,1,6,0,1,7,6,3,0,7,0,7,2]",53
"[1.56943893,2.02688552,5.61769372,7.06595667,7.17722255,7.28172032,7.42126686,9.61075882,10.31385796,13.97998014,15.03134712,15.19210516,16.10958817,17.10468443,17.61796126,18.03601564,19.0296169,19.16193726,19.46026299,19.88091032,20.55923001,21.05815407,21.15211691,21.65877842,23.00121858,23.28167176,23.366409,23.4808216,23.51683136,23.54147341,23.96087106,24.59801754,25.48932785,26.43616673,26.4504428,27.67354591,28.28621755,28.69818436,31.7756972,33.08394469,36.12936428,36.99862717,37.63507734,38.70617798,39.33974221,40.72374042,40.82562994,46.87937199,49.62112043,49.99609528,55.88288003,56.85762321,56.98026426,57.32509591,57.36481731,59.54272166,59.56924098,59.91583326,60.03602843,60.66348429,60.75910797,62.15893897,63.17192716,63.72380292,63.77492665,76.44572005,76.46824372,76.75572702,78.11216184,79.3838948]","[0,6,6,5,6,4,7,7,0,4,5,7,4,4,4,5,6,7,1,4,5,5,6,1,2,6,6,0,3,4,4,7,5,5,6,7,6,2,6,6,1,3,5,6,4,5,6,0,3,2,5,6,6,1,7,5,4,1,4,5,5,5,4,3,7,5,4,5,6,6]",54
"[1.23394444,2.07229213,2.16289954,2.37263092,2.81369488,3.32245611,4.12930625,5.23046989,6.87412676,7.3964347,8.06408369,10.63454597,11.24776814,12.00320599,12.26834245,14.60503296,18.34996925,19.98182854,20.36918169,20.75833996,20.99608755,21.91594281,22.088061,22.29946241,24.73537365,26.49781987,26.56554219,27.49949406,27.66830462,31.45087592,35.81037317,36.21297582,36.77419965,37.03721863,39.76586119,41.18173312,43.68839221,44.17482441,44.42911219,44.63982331,44.66700314,45.96959565,47.53023424,49.37885088,49.60667608,50.23969383,51.0983386,51.32846604,51.92372289,54.2888949,55.40094606,56.76743553,58.33761708,66.2076696,69.47104733,69.77605407,71.71330156,86.67576577,86.69237107,86.85394185,87.81090952,87.82985587,88.68873564]","[7,2,5,7,0,7,7,0,0,0,7,7,2,5,2,0,5,2,5,1,6,6,0,7,5,5,5,4,4,2,1,6,0,7,5,4,5,4,1,6,1,1,6,1,6,2,7,1,6,0,7,0,5,7,2,5,5,0,5,7,7,5,0]",55
"[0.58834281,0.98788667,1.97406092,2.19555473,3.42044776,3.83527428,5.02694382,5.78229095,6.38521008,7.4138092,8.28615372,9.91450866,10.58477534,11.77615261,12.40532703,14.36726902,14.53476541,14.56194472,14.59472458,14.69581426,15.6295303,15.91163007,16.1345168,16.16897848,16.25051407,16.88630956,17.16731552,17.18055214,17.24728633,17.43109497,17.7528495,17.83658401,18.18586488,18.28432279,19.63039125,20.35073896,20.63282633,22.29847871,23.01084135,23.13424123,23.25063506,23.45868399,23.64715619,23.76913055,23.92029168,26.15704684,26.17258958,26.18368257,26.56529151,30.79575457,35.69205104,36.29025762,38.2574841,41.34826337,44.96555671,50.27973639,50.45077376,50.66648062,52.72052283,53.9893554,56.38380824,58.5449944,58.88753175,63.26119038,66.7154594,73.36710727,75.70038443,75.73984912,76.27426183,78.58273509,79.29848743,79.74969404,80.28667651,81.18482264,82.82830785,83.1148339,83.33924022,83.50428741,84.82777074,85.38074596]","[7,1,6,6,1,6,0,1,1,5,1,7,0,6,7,7,6,0,6,1,4,6,1,6,1,6,1,0,6,6,6,0,1,6,7,7,0,2,4,5,7,5,2,1,0,5,0,2,1,6,2,2,2,5,5,7,0,2,7,0,0,7,3,7,5,0,7,1,0,0,2,6,1,1,5,6,0,7,7,6]",56
"[1.2264477,6.00723339,9.23771567,10.01765415,16.38548,16.41828445,16.77816063,17.78182688,18.51177488,18.70020504,23.11008875,24.7065668,28.47879685,29.28689794,29.60391716,34.02788539,36.65205009,40.84987767,43.45577894,43.65606029,45.84489311,47.0498079,47.37489362,48.88768456,49.72621519,50.12416377,52.2968434,52.49272833,52.81435277,52.8811109,54.37620173,55.20020243,55.83233807,58.50594245,59.80590792,61.07288491,61.12704244,61.23835849,63.66261206,64.28268696,70.49779733,70.80807597,71.87914601,72.52800487,72.88632894,74.37151304,74.63080837,75.2710221,79.3521635,79.8136239,80.95640525,81.31921748,81.32400355,81.50412962,82.06596267,84.79880845,86.27233042,86.28627034,86.6923551,87.39324709,87.55239221]","[7,6,1,5,6,1,7,0,7,2,1,7,0,7,0,1,0,3,3,5,4,1,3,0,7,4,7,2,2,3,0,7,3,2,1,2,5,6,6,1,7,0,3,7,4,5,2,5,1,6,1,1,6,2,6,5,2,1,6,6,5]",57
"[3.42186564,6.55977888,6.71601332,9.67116614,12.39494294,12.85772354,13.29106487,13.53265948,14.13359507,14.66438909,15.04049645,15.15701643,15.50227156,16.06053364,18.51475611,19.51023325,20.37947077,21.60380406,23.09530645,23.35833733,30.63982906,38.30346589,41.44649436,42.44432526,42.86265092,43.87423589,44.02317644,44.38638006,44.92162835,45.06423535,45.08370326,45.31539913,45.49036354,45.5039497,45.58010397,45.9758304,46.23212407,46.31850817,46.36972591,46.44246552,46.48570278,46.66218139,46.95577657,47.64005424,47.81142557,48.03401654,48.44098755,48.46846211,48.6912334,49.11642351,49.14512548,50.82194681,51.59822825,51.70686142,52.2778273,53.10003547,53.20775471,53.27072236,54.32801813,54.3386544,54.3906054,54.40165345,54.78727864,56.51280206,59.29324992,59.41789383,60.61525462,60.95816535,61.26699682]","[3,7,4,2,0,2,1,5,5,7,0,7,7,0,7,5,0,5,2,7,0,0,0,1,7,7,7,0,7,0,7,6,3,7,0,0,0,1,3,7,6,2,0,1,7,0,7,1,0,0,0,7,7,0,7,0,7,7,0,7,7,7,0,7,2,0,5,5,7]",58
"[3.76143881,9.82979987,10.83230599,17.25042605,22.06708094,23.80770125,24.07793697,24.9650151,26.03556929,26.12594596,26.73791075,27.64976652,27.76703395,32.81126288,35.40830194,37.95359971,39.64515873,41.29939498,45.24689665,53.19492869,57.61723019,62.14736472,64.12206263,65.18791785,65.85949446,66.76433474,69.40596539,69.42491704,69.63419815,69.90334916,69.92535656,80.66565267,82.486985,83.76044515,83.99561461,84.60741073,85.41398592,85.94854089,86.37753433,86.51271085,86.82858143,88.59350284,88.97893433,89.83091453,90.15764919,91.82486274,93.36797015,94.06611403,96.92718424,104.17933961,105.17869101,111.63458472,111.85362449,112.7408879,112.8236137,114.42161718,114.65015934,117.39385892,117.96145208,118.53775265,120.57746668,133.84298149,137.97959928,139.60844532,142.9638808,144.60234243]","[0,7,2,7,6,0,5,2,4,6,7,7,1,7,5,6,3,7,0,7,6,7,5,1,2,6,0,5,6,6,7,3,1,4,5,4,2,6,5,6,4,3,4,5,0,4,5,6,6,1,6,3,3,5,6,6,6,6,6,2,6,2,1,0,0,5]",59
"[0.19643075,5.93965075,7.45946945,8.27948244,13.27488327,18.58325504,20.7222857,22.50369356,22.93966766,23.21138592,24.17227035,24.78551228,25.04997238,25.23711078,25.24655441,26.16433234,26.84246886,28.97169446,28.98178486,29.24959536,30.04833118,30.33915432,31.284955,34.56092738,36.08033906,36.41871997,36.47378187,36.6293323,36.82104685,37.0983358,39.00523712,39.11213889,44.37408785,45.32455676,46.41408456,49.88970067,53.21315708,53.85803519,58.10287712,59.13654484,59.78370503,68.75103938,69.8470513,71.49409002,77.63986442,79.74941884,80.32100856,81.0822749,81.24413408,82.861584,84.77465706,85.42947778,85.71620617,86.46337352,86.5990714,87.25585317,87.30549601]","[4,7,2,0,6,2,5,7,0,0,7,3,0,4,7,1,6,7,0,7,7,6,4,1,2,6,6,6,6,7,5,6,3,3,2,0,2,5,4,7,0,0,5,1,1,4,6,1,1,6,5,1,1,1,6,1,6]",60
"[2.76323064,5.59676251,6.62133179,7.6893506,8.15874585,8.24454425,8.31665335,8.60817995,8.70343345,8.94338033,9.38928179,9.49830575,9.61879388,9.67878684,9.69642702,9.91087558,10.22067356,11.48488379,11.98060705,12.51567227,14.24776933,14.29950932,16.92392115,17.23952269,17.79528351,19.99337886,20.77068586,23.0495286,23.16897673,26.71497681,31.3100362,36.03466358,38.0785232,38.90638071,47.53652133,50.54934494,52.03182174,53.26524431,56.17449669,65.6827091,65.92426976,66.37374135,68.64599588,68.64695907,78.11058152,79.40150669,80.53278057,81.58339294,81.62362791,82.01868557,82.51943144,83.33180141,84.07624328,84.24828405,84.31880432,84.35229028,85.23028998,85.51365596,85.67811964,86.14015227,86.2791431,86.3621455,87.13047338,87.46319623,87.71979321,87.83585846,88.11086168,88.24751103,88.50009848,89.15111842,89.3578046,89.36743616,90.20029916,90.64711159,91.07678858,91.52867571]","[4,3,2,4,7,5,1,1,4,5,4,6,5,5,4,6,4,2,4,7,5,6,5,5,6,5,6,6,6,1,4,1,4,2,1,4,5,1,3,0,2,5,6,6,0,6,1,4,5,5,6,5,4,4,5,4,6,4,6,4,4,5,4,5,4,4,5,5,6,5,4,4,4,5,7,1]",61
"[1.8793128,3.86381154,3.98782034,4.8108043,5.88305225,6.53373537,8.73638221,9.09487251,12.01235826,12.37454087,12.90222701,13.02623388,13.13535528,13.47698922,15.20838839,16.20411395,20.29407267,22.03769997,22.17333701,22.20742592,22.48332645,22.82025164,26.65928545,26.92940689,28.49917738,30.2631425,33.50922792,36.66340776,36.76004719,37.26964142,41.43120865,44.25873021,45.09463786,47.62968859,49.73103062,50.41799147,50.61877643,50.77005701,53.80225148,53.91607486,54.01153349,55.24421966,55.36882311,55.67041806,56.52281201,56.66242169,56.99083497,57.18171817,60.73077724,61.63778223,61.75821599,64.35927338,64.54770768,65.23830804,65.33152523,66.26078785,69.60062743,70.17305418,71.80103171,76.06122192,76.41404915,79.10648588,80.22026682,83.68171757,84.57101974,90.96645458,92.15851409,92.42548952,92.70570803,93.15061059]","[2,5,7,0,7,1,0,7,7,0,2,2,0,5,0,1,6,1,6,1,1,0,6,0,5,4,5,7,6,5,1,5,1,6,7,6,5,1,0,7,0,6,5,0,1,6,5,7,0,1,6,1,6,1,6,1,3,6,5,1,6,4,5,1,6,0,7,0,0,7]",62
"[0.95982473,4.15694696,11.26988408,11.31189476,11.82753416,12.99941057,13.17164929,13.66359987,15.29145126,15.69872724,16.21098805,18.73657108,21.47245897,23.2403887,23.3425678,24.31812778,26.77023341,26.79203558,27.10282619,27.65482346,28.63973738,29.76624248,30.04979447,30.15053964,30.80065305,30.96952841,31.31533272,31.53990235,32.11455359,32.17191431,32.39485429,33.43439456,33.56594443,33.97618657,37.23817783,38.16837938,38.9843182,41.35351569,42.48806259,42.64244875,44.02307039,44.08890089,45.27851705,45.59791413,46.51018777,47.71640386,47.79624155,49.25684999,51.20966051,51.32195008,52.45793065,52.70632928,52.76086687,52.88742324,53.81697463,53.95418195,54.98731154,55.36863909,55.44515434,57.34395068,57.66655402,58.75829861,62.1194022,62.37717422,63.31419386,63.54510741,63.74372445,65.46283136,72.16922275,73.03041287,74.0739016,74.42337588,78.18142491,80.83589383]","[5,6,1,6,7,2,0,6,5,1,7,2,0,3,1,4,3,0,7,3,7,6,7,0,1,6,5,1,6,6,6,1,6,4,6,2,3,7,0,4,0,7,0,1,6,1,7,4,2,5,0,7,2,7,5,5,0,4,7,7,2,0,6,0,1,1,5,1,3,1,3,6,2,7]",63
"[3.55949265,5.67621623,6.53422748,7.25094736,10.63872527,16.13684277,17.83132667,19.22060046,23.06076578,23.9175975,33.8454252,33.96582155,36.36131328,36.90768164,38.16527683,38.29102278,38.93154258,46.08974493,46.85836503,47.33935543,48.09046972,52.33344403,60.70550977,61.62010563,63.73807666,65.38544347,66.63772808,69.68447828,73.32291019,74.22531874,80.34199837,81.85111765,83.73861719,84.15061924,85.51659768,102.73091518,104.35484565,106.58540131,113.14047996,114.12347685,115.20112682,116.36662866,119.15032669,119.80145535,119.93002489,120.48990411,121.17211663,121.65184115,121.68398436,121.76844381,122.44296611,122.48255743,122.81095334,123.95354959,125.67438768,126.05438033,126.68929308,128.44862374,128.46823739,130.41610388,134.01265716,134.46256184,134.5167883,138.40635813,140.86649394,141.02745693,150.0025126]","[4,5,0,7,2,7,7,2,6,3,5,6,7,6,0,7,1,5,0,5,4,4,4,7,5,1,5,4,7,6,0,0,1,0,3,1,2,7,2,4,2,0,4,2,5,4,6,5,5,6,4,6,4,5,5,4,5,4,6,5,1,1,1,3,6,7,5]",64
"[1.53308205,4.18045321,6.44912607,7.27918114,9.85874984,17.44553493,20.33986797,20.86462389,27.01326564,29.80582193,34.1533879,37.56056983,39.5322141,43.01168799,48.13391733,56.31072747,59.37781796,62.49578531,63.24793294,63.42203741,65.37769702,65.51072125,65.54127888,70.29614232,71.73426341,75.61840286,75.74370252,76.54649497,77.34128323,77.57738538,79.39219711,80.80997456,81.19619713,81.53329162,83.09344804,84.59709767,85.16945723,85.86240047,86.3404172,88.18698381,88.73587924,88.8657997,88.97430857,89.44158652,90.11844025,91.76903873,92.11395065,92.20387248,92.37990411,93.14895122,93.66293741,93.90230796,94.50313676,95.25459658,95.58215235,95.61386145,95.72103354,95.73672158,95.83087299,96.07090476,96.72409921,96.78627804,97.4902859,98.74895181,98.95255087,99.04580218,99.49324007,100.28953623,100.7304579,101.44341997,102.3345257,103.12890727,103.16584552]","[3,3,6,5,5,5,0,3,1,6,0,5,5,5,1,1,3,1,5,6,0,7,0,6,1,2,5,7,0,0,7,0,0,5,7,7,0,0,0,2,7,7,7,5,3,0,7,0,0,7,7,7,0,7,0,0,0,0,7,7,0,5,5,0,7,7,0,7,7,0,7,1,0]",65
"[2.88773578,5.93354515,5.98509759,6.59616949,6.6391017,6.985771,8.22099371,8.63746301,8.71627324,9.5690683,11.71219406,11.72494299,11.76504906,12.89655034,12.96872977,13.29745766,13.37300185,13.41411458,14.22323901,14.81935383,16.05714308,19.16196184,21.90279543,23.725053,24.53320055,26.86253794,28.75571203,29.91126386,34.33422174,35.82291566,38.68098964,38.74218945,39.07945958,40.46998916,40.80793891,40.96327845,43.00931668,43.84142695,50.24556314,52.02808761,53.70758543,54.60631604,54.6368264,57.12917662,57.94403966,58.3944165,58.39528846,58.82744879,60.32912303,68.07066912,69.84771203,70.01244649,72.8072553,73.57996827,73.69366366,73.71227668,73.72543862,74.60630399,75.43786231,76.73194289,78.01761175,78.11630672,78.42857835]","[1,6,7,1,7,7,5,6,4,6,5,4,4,1,6,5,4,7,4,7,4,3,2,5,1,2,2,2,0,6,2,5,6,6,6,1,5,4,1,7,3,7,1,0,5,5,4,4,6,4,2,7,7,5,6,4,5,4,5,2,4,4,1]",66
"[0.11881067,0.79487206,1.40964172,2.93229913,4.59340343,5.35405291,6.72364788,8.22389325,11.86191489,12.03271849,12.45789758,13.20550233,13.91374988,14.26999325,14.34975081,18.5231822,20.89656154,21.21422836,21.3810092,22.02165043,27.14693085,28.31475774,28.60379558,30.49601614,33.33500167,34.41164751,44.95787012,47.88056058,53.51909199,58.3689522,59.83326778,66.53583657,77.55130052,90.11493609,92.39450079,93.70182739,101.28009145,106.87120786,107.55300905,109.3399649,118.92121264,119.01046542,120.58124977,126.76234609,128.50847099,128.54831866,132.07947496,136.0002465,140.91820091,142.51549985]","[1,7,2,6,1,5,7,4,5,5,6,6,3,6,3,6,7,4,5,6,2,7,5,3,4,5,1,2,2,2,2,7,7,4,7,1,2,5,0,0,1,4,6,2,4,0,0,2,2,1]",67
"[5.43898457,9.07791016,9.97799518,10.78661031,12.64663677,15.00530316,16.8835759,18.63112028,22.02318165,22.69743679,23.06389622,23.22989618,23.44534559,23.70444919,24.73382637,24.74456641,24.99969778,25.65648881,25.69403542,25.7140325,26.33261392,30.64241861,33.02553575,37.54376264,37.79110664,40.70624814,41.51019748,43.01987748,44.3082777,45.33038211,48.60501433,49.40186309,51.55603327,53.55799217,54.61217254,58.71904674,58.94347188,59.56941323,59.76876848,62.0110156,64.04835442,66.78135723,68.13422724,70.80040058,71.45253222,71.69600465,72.00001652,72.61704568]","[1,4,5,6,7,4,5,4,4,5,4,5,6,6,5,1,4,1,5,6,4,3,0,5,6,7,3,3,0,1,2,2,4,1,1,2,2,5,4,1,2,0,0,5,6,5,4,5]",68
"[2.42781795,7.50891012,14.3836673,17.99384357,20.04965625,21.22020399,22.15917961,22.97627235,29.25244577,31.57084374,34.0605694,41.05476967,43.87778679,44.39876981,44.90226991,46.44697265,47.91122072,49.40907572,51.98889187,52.74720677,53.43888993,54.32344531,55.40665858,57.28530572,57.80021522,57.9441724,58.26968588,58.76631481,58.80200154,60.15961095,60.34442155,60.37194035,61.19499323,61.44925662,61.51587586,62.3805062,63.94635597,64.2929886,64.36284546,64.43844126,64.52560287,64.53095855,64.65041836,65.1049114,65.15179228,66.19488995,66.70488362,66.71080022,67.82651796,67.96165244,68.39420565,69.18312708,69.34864012,70.93367635,71.24992168,73.29210643,73.479717,74.05365011,74.96425686,78.69663821,80.62986976,81.06314536,81.43389657,91.81160557,94.20974189,95.64211231,100.10155656,104.82328958,104.84417473]","[2,1,1,0,7,4,0,2,4,2,0,3,3,5,6,7,4,5,4,7,0,7,2,4,7,7,2,5,5,4,5,2,6,6,6,5,6,5,6,4,5,4,6,5,0,6,4,7,6,4,5,7,1,6,5,6,5,6,2,7,7,6,7,6,0,2,2,7,1]",69
"[3.08890561,3.17507082,4.57525289,7.78784982,8.21773321,9.54962361,9.65122163,10.13189961,11.71158403,12.37942594,12.42091582,13.36423227,14.46327424,15.61961747,17.14695328,17.4614915,17.89562324,18.59467951,19.01398404,19.0458991,20.7433212,20.91991528,24.37528215,31.38716072,32.10903111,33.33196918,33.3819646,36.80235955,41.27633761,41.36860692,44.02430463,44.47892019,45.74141148,46.36550866,47.41491172,47.58467443,48.18408808,50.72434193,57.20284422,63.22775031,66.49548269,78.71724133,78.91242953,78.94095657,79.05763266,86.07506945,86.42831009,86.95478294,87.40878729,87.74797469,87.82081112,88.01055525,88.1380057,89.05320283,89.16479455,89.33587589,89.85991029,89.91561329,90.97375024,91.13518341,91.20934906,91.7774486,93.35548339]","[2,7,0,1,6,7,5,0,7,7,0,1,2,5,6,0,7,0,0,0,3,6,0,7,7,1,0,4,1,6,6,6,1,5,6,1,3,4,6,5,4,7,0,7,0,7,4,0,7,0,7,0,0,7,7,0,7,7,7,0,5,0,7]",70
"[0.60115815,1.39360201,1.88146159,4.48917443,5.09252841,6.80784927,6.95866639,7.58511249,10.63909756,11.21801065,12.41636914,12.87384943,12.98419968,18.31756323,18.34415025,21.91226566,23.94727216,24.38291687,25.77586361,25.99495002,27.07037718,27.34808762,27.47834429,27.74054513,30.35369996,30.74871628,31.0005738,32.08866116,32.658466,40.38045317,41.89078182,43.99513907,48.50211899,51.46573687,52.77317347,53.80852998,54.83076997,59.41342351,61.86315327,62.41531296,62.91346936,64.07173257,65.84247776,75.22046176,80.44030769,81.8347875,83.98337458,86.72290302,93.27936037,93.81834356,96.06795954]","[4,5,4,3,1,7,0,0,3,6,2,1,6,1,6,2,7,0,7,0,2,7,5,7,0,0,7,1,0,0,0,7,7,0,7,0,0,3,7,7,0,0,0,5,0,2,5,1,1,7,6]",71
"[1.33137951,1.87714249,2.120693,3.13558753,4.46692583,4.72358023,4.87997078,4.95728255,4.96818046,5.11766317,5.29896557,5.32439525,5.45969134,5.4730471,5.71394994,5.75788719,5.83263988,5.90397765,6.31578468,6.86349119,6.87724939,7.03102053,7.18095639,7.45743871,7.69806234,7.86550492,7.87371488,8.32973868,8.47387941,8.57676155,8.8933995,9.43491314,9.64192644,10.43436848,10.45194544,10.92943651,11.49672562,11.61325414,12.8992491,14.21852835,15.01601757,15.43309407,19.32951271,19.59737057,19.88219691,19.93798885,21.21947817,24.06118874,24.42109007,24.60302886,24.73487368,26.66502214,27.07562873,27.69891007,27.7600712,28.49833076,33.76776537,36.48158136,37.8170159,38.37506002,41.16601694,41.351148,42.76699635,43.44081733,44.20153723,44.37742216,44.40224561,46.51285346,47.007964,47.04211848,48.4242715,48.516087,50.11677996,54.6088539,57.13317845,57.57742261,58.6152056,59.20632961,59.34718467,59.61311857]","[1,4,5,3,6,6,1,1,6,1,6,6,1,1,1,6,1,5,6,6,1,1,1,6,6,1,1,1,6,6,6,1,2,1,6,6,2,5,1,1,1,6,6,1,1,1,4,4,2,0,4,0,7,6,5,1,2,5,0,7,0,2,7,2,5,5,2,5,7,2,0,1,7,2,6,1,6,5,7,0]",72
"[8.52166428,13.45497541,14.54937503,14.81224437,14.86947285,15.34247099,18.6092431,19.64455526,21.07893851,24.79399234,32.09303187,34.59020063,34.98917291,35.51419363,40.70618203,47.04419703,47.98172022,48.66711706,53.66395819,54.23379372,56.07265019,56.07333359,56.73450106,59.47327541,61.71640254,63.7085268,63.91343812,67.88968322,68.3500186,68.77251567,69.67915314,75.37680461,76.74456099,77.60631533,77.98085229,80.8101571,81.24047542,82.49511701,83.28133149,85.02456024,85.09831925,85.20425785,85.81050579,85.93891808,86.34907352,87.73653211,87.73844104,88.4652449,88.61368467,88.67169706,93.40619082,93.72212702,93.80047194,94.38158244,94.91583631,95.04581918,95.21975813,96.10727146,97.07012328,97.13622893]","[7,5,7,0,2,4,6,0,7,1,1,3,5,1,4,3,4,0,3,0,0,2,1,5,1,7,4,7,7,2,7,0,5,6,4,5,4,0,4,5,4,5,5,6,5,7,5,6,1,6,5,6,4,6,5,6,7,6,7,7]",73
"[2.63038185,3.39892162,5.01570555,5.22234744,5.28564552,5.59032935,6.16442409,7.15010758,8.04977114,9.18579378,10.52315207,11.25264688,13.14857334,20.84610516,22.08771191,31.38326309,32.23589772,32.40393481,33.97030564,34.9969795,36.45993279,36.48540129,40.96776914,42.45780905,44.16544693,44.57610366,47.12663724,47.78777189,49.10906134,51.45128804,51.94856905,57.0801282,57.57568805,63.98689357,69.6573997,77.28807488,77.52308276,78.56153214,81.47028394,83.66619122,85.18233878,88.64609769,89.78127814,95.88607734,99.07788931,100.65528644,103.28571247,103.52518642,104.17258787,104.26009194,105.24441918,105.31730549,106.35516888,111.4907456,112.44151734,114.88466896,117.94218326,117.9689155,118.70344455,119.66843778,120.17571256,120.47810818,130.65678571,135.19342254,135.26875307,136.05499508,137.47669693,137.71097706,138.34128976,141.13925201,141.27810033,141.83537508,141.91723323,142.84028939,143.68995948,143.84240882,146.51891493,151.34289622,151.50356939,153.07455651]","[5,0,7,0,7,3,7,0,0,7,2,1,4,5,6,1,1,0,6,7,3,2,1,4,1,5,7,3,7,5,0,1,6,3,5,1,6,1,6,5,1,5,2,5,0,7,0,7,0,5,7,3,7,0,1,5,6,1,5,1,2,5,1,6,6,1,1,6,6,2,5,1,6,6,1,6,2,3,7,0]",74
"[2.28890558,2.33777918,5.21715482,5.84902074,6.84564852,6.88356835,8.21275575,8.71814932,9.31127321,10.30816924,12.21760536,12.29594848,13.13381482,14.03670155,14.37634708,16.07436336,21.50609375,23.56557377,24.15756208,24.38417072,24.94722923,25.58630434,27.78037506,31.29845255,31.9749115,32.54135396,33.38292849,33.54036645,34.31134916,40.27816588,41.54854874,41.74592815,42.06019568,42.39760594,43.39155312,44.28283143,45.90340218,46.27026765,47.30870651,47.35509444,47.37987668,47.54174451,47.63635959,47.78448841,48.62103287,48.63327701,49.59051944,49.77094807,50.22559729,50.80185971,50.81589431,51.09482213,52.44816364,53.48269989,53.66239362]","[1,6,4,1,1,6,6,6,6,7,1,2,6,5,6,5,0,7,2,7,2,5,5,2,5,2,5,2,1,6,7,6,2,1,1,7,0,0,5,1,7,0,1,7,6,1,1,0,6,1,6,6,6,6,6]",75
"[2.29419632,3.87492139,7.61758643,8.56326961,9.1595919,12.42943279,14.86289042,15.01503807,16.45363288,17.82801347,18.04127705,18.29037843,21.52725337,23.36099097,26.65432197,26.6990953,26.70365916,27.23850204,31.39038206,31.57287692,35.51910939,39.63950502,48.00551514,51.9670681,54.03583292,54.90406837,56.34080203,61.42218059,66.01655866,66.92846428,67.18191793,67.80266078,70.75751233,72.89369728,73.35579812,73.63263633,75.00249561,76.24427652,80.17012616,81.83608652,83.46082202,83.75457078,84.42692037,85.098432,85.90234016,88.22789176,88.71974126,88.79990629,88.89806221,88.98286885,89.33590129,89.66820389,89.75350175,89.92165855,90.36679701,90.50898805,91.45302125,91.61840979,91.94717502,92.64879876,93.87963855,94.44335745,94.89098357,95.82467016,96.39527305,97.98776585,98.59960216,100.42002224,100.80179453,100.92786484,101.19337523,101.35190561,102.20115612,107.52626099,109.56767348,113.73738679,114.98452852]","[3,0,0,3,3,3,4,4,5,5,7,4,6,7,3,7,1,2,0,2,4,4,1,0,3,7,2,2,7,5,6,4,1,6,5,4,7,7,1,4,5,4,5,4,1,2,5,4,4,7,5,6,6,5,4,5,5,4,5,4,0,5,5,2,6,6,4,6,0,6,4,7,0,5,4,0,5]",76
"[2.30050649,5.0663391,6.92337922,7.81933653,8.81102225,8.95054345,9.07387179,10.42733262,11.8613645,12.92423342,17.10716355,17.60584969,23.93595127,24.06009153,26.95604811,27.31051191,27.47071034,28.93975668,29.3775015,29.55447236,29.924115,30.41514737,30.71071185,30.9511482,31.26472917,31.37153737,32.2987152,32.36639191,32.86347827,33.12721864,33.19336053,33.62761251,36.06139105,36.48937938,37.42871658,41.49039391,46.74104754,46.84208438,47.0280461,49.28601949,49.86644851,50.06472857,52.35286559,54.55096054,56.71688655,57.60658752,58.3205021,58.79388177,60.04274071,63.32510804,63.78322215,65.70165534,66.21340404,67.11727471,67.42539147,67.83926249,69.13178548,69.33188979]","[4,1,6,3,6,3,1,1,6,4,3,3,1,7,7,0,7,2,7,5,6,5,0,2,4,7,0,0,5,7,7,1,0,1,1,1,2,6,1,6,1,6,5,6,7,3,3,0,4,2,5,2,7,0,7,4,0,7]",77
"[2.69935087,5.64704972,7.43504662,10.55694263,11.5831369,12.39996804,14.8598431,15.50298494,16.4242091,16.98181393,17.86892766,18.24759822,18.64888335,20.84146339,20.86815783,21.05209042,22.10289901,24.32963695,25.29133716,25.32992338,27.51007169,33.03042485,33.04635146,36.7029162,37.40413869,39.59746173,39.85245876,40.51185403,41.41529655,42.42246837,42.77533467,42.85113804,47.27035572,54.22547983,57.51997955,60.68772188,61.39187684,62.26797027,64.80731943,64.96569638,65.21948869,65.44823393,65.49002783,65.66427369,66.07718476,66.15945023,66.28176747,66.82476697,68.05084538,68.17513241,68.82751639,69.51384106,70.55893833,71.07024692,72.25965436,72.64466866,72.71612206,72.83603773,73.43410443,73.44002745,74.05462882,78.14887081,79.63985206,84.01812357,84.75685266,85.09631351,86.01598913,86.60357645,90.5239885,94.30907615,100.96275513,101.126517,108.20622862,109.03073321]","[7,1,7,1,0,1,4,5,6,6,5,4,6,5,6,2,7,6,5,6,7,4,5,5,4,5,5,6,6,6,7,7,7,3,1,5,6,3,4,5,4,5,4,6,6,1,6,6,7,6,6,5,0,6,3,6,7,6,7,6,7,7,6,3,5,6,6,7,1,6,7,4,3,5]",78
